loan_id, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, loan_status
3929, Graduate, No,6400000,16500000,8,544,12100000, Rejected
3930, Not Graduate, Yes,3900000,14100000,20,811,5700000, Approved
3931, Graduate, No,9700000,26900000,10,460,11400000, Rejected
3932, Graduate, Yes,3600000,12500000,12,795,10600000, Approved
3933, Graduate, Yes,3400000,10300000,4,745,4900000, Approved
3934, Not Graduate, No,9800000,20100000,16,606,6200000, Approved
3935, Not Graduate, No,5100000,14200000,6,451,6100000, Rejected
3936, Graduate, Yes,5900000,11800000,8,479,11000000, Rejected
3937, Graduate, No,1200000,2400000,14,495,1800000, Rejected
3938, Not Graduate, No,9700000,30200000,14,769,23700000, Approved
3939, Not Graduate, Yes,4700000,11800000,4,639,3600000, Approved
3940, Graduate, No,4200000,12500000,18,723,1200000, Approved
3941, Graduate, No,9300000,26100000,16,623,11700000, Approved
3942, Not Graduate, Yes,5300000,20800000,6,487,9700000, Rejected
3943, Graduate, No,7600000,30100000,2,743,20700000, Approved
3944, Graduate, No,6200000,16900000,12,754,2300000, Approved
3945, Graduate, No,8900000,21600000,10,552,2300000, Approved
3946, Not Graduate, Yes,7900000,27300000,10,560,23100000, Approved
3947, Graduate, Yes,3500000,10800000,14,632,6900000, Approved
3948, Graduate, No,5300000,16700000,18,339,4600000, Rejected
3949, Not Graduate, No,1400000,3100000,4,881,3700000, Approved
3950, Not Graduate, Yes,9100000,23600000,20,535,2800000, Rejected
3951, Not Graduate, No,4400000,17200000,4,563,4100000, Approved
3952, Not Graduate, No,2800000,8200000,14,615,7400000, Approved
3953, Not Graduate, No,1300000,3300000,8,795,1400000, Approved
3954, Graduate, No,8400000,28700000,14,878,23400000, Approved
3955, Graduate, Yes,5300000,14000000,6,633,11800000, Approved
3956, Graduate, No,6000000,13900000,4,533,3000000, Rejected
3957, Not Graduate, Yes,2100000,6800000,12,795,6100000, Approved
3958, Not Graduate, No,4300000,11000000,4,374,7100000, Rejected
3959, Not Graduate, Yes,7300000,22900000,12,848,6300000, Approved
3960, Graduate, No,5200000,16200000,12,890,10500000, Approved
3961, Graduate, No,4700000,9800000,14,444,8200000, Rejected
3962, Graduate, No,7800000,28500000,4,803,15500000, Approved
3963, Graduate, Yes,500000,1900000,18,618,-100000, Approved
3964, Not Graduate, Yes,6000000,20300000,14,845,5000000, Approved
3965, Graduate, No,4800000,10800000,12,833,3000000, Approved
3966, Graduate, Yes,8900000,19300000,12,767,12000000, Approved
3967, Graduate, Yes,1800000,4000000,16,747,700000, Approved
3968, Graduate, No,3000000,7000000,4,588,5300000, Approved
3969, Not Graduate, No,7700000,24500000,20,582,9800000, Approved
3970, Not Graduate, No,8300000,20400000,14,348,5600000, Rejected
3971, Not Graduate, No,4200000,9400000,4,726,10000000, Approved
3972, Graduate, Yes,8000000,31200000,6,482,19800000, Rejected
3973, Graduate, Yes,9400000,30000000,16,565,1200000, Approved
3974, Graduate, No,800000,2400000,16,872,2400000, Approved
3975, Graduate, Yes,500000,1300000,4,825,600000, Approved
3976, Graduate, Yes,6100000,22300000,8,694,16200000, Approved
3977, Graduate, Yes,8500000,30800000,20,448,23000000, Rejected
3978, Graduate, Yes,7600000,18000000,12,452,7900000, Rejected
3979, Not Graduate, No,8700000,17900000,12,897,16400000, Approved
3980, Not Graduate, No,9400000,20200000,10,803,24800000, Approved
3981, Not Graduate, Yes,400000,900000,8,828,600000, Approved
3982, Graduate, No,2700000,7500000,6,832,7700000, Approved
3983, Not Graduate, Yes,2300000,5500000,6,861,1600000, Approved
3984, Graduate, No,7500000,15900000,2,535,17500000, Rejected
3985, Not Graduate, Yes,7100000,19400000,16,363,17900000, Rejected
3986, Not Graduate, Yes,8800000,28600000,8,631,11000000, Approved
3987, Not Graduate, No,8400000,20700000,6,513,500000, Rejected
3988, Graduate, Yes,4700000,16200000,16,317,12700000, Rejected
3989, Graduate, No,6900000,19500000,2,809,6100000, Approved
3990, Not Graduate, No,2400000,8200000,10,531,6800000, Rejected
3991, Not Graduate, Yes,1600000,4800000,14,544,2200000, Rejected
3992, Graduate, No,3500000,7800000,14,366,6400000, Rejected
3993, Not Graduate, No,3700000,12700000,14,797,1300000, Approved
3994, Not Graduate, No,3200000,12000000,16,597,6800000, Approved
3995, Not Graduate, Yes,7000000,22500000,12,632,12500000, Approved
3996, Not Graduate, No,9300000,28300000,12,741,7600000, Approved
3997, Not Graduate, No,200000,800000,20,331,300000, Rejected
3998, Graduate, No,6900000,16500000,8,426,3900000, Rejected
3999, Not Graduate, No,9000000,26500000,8,533,17100000, Rejected
4000, Not Graduate, No,6900000,22700000,16,394,3800000, Rejected
4001, Graduate, No,7500000,25100000,14,877,21000000, Approved
4002, Not Graduate, No,9200000,28000000,8,527,18700000, Rejected
4003, Graduate, No,4600000,12700000,8,468,10400000, Rejected
4004, Graduate, Yes,5000000,19600000,18,611,13400000, Approved
4005, Graduate, No,4500000,17200000,6,832,2700000, Approved
4006, Graduate, No,7900000,22700000,18,508,6600000, Rejected
4007, Not Graduate, No,5100000,13500000,20,840,1400000, Approved
4008, Graduate, No,3700000,7600000,14,794,9500000, Approved
4009, Not Graduate, No,5300000,17800000,12,889,15300000, Approved
4010, Not Graduate, No,200000,500000,16,765,600000, Approved
4011, Graduate, Yes,9000000,18600000,16,518,18400000, Rejected
4012, Not Graduate, No,6900000,17100000,4,694,4200000, Approved
4013, Not Graduate, No,700000,2300000,8,663,700000, Approved
4014, Graduate, No,2500000,8900000,2,662,4000000, Approved
4015, Not Graduate, No,4600000,14400000,14,642,10100000, Approved
4016, Graduate, No,1000000,3900000,10,701,2200000, Approved
4017, Not Graduate, Yes,9200000,30100000,6,632,23700000, Approved
4018, Graduate, Yes,2200000,4400000,2,861,1300000, Approved
4019, Graduate, Yes,9700000,33300000,12,784,14600000, Approved
4020, Graduate, Yes,5500000,18200000,4,332,8100000, Approved
4021, Not Graduate, Yes,1300000,3400000,2,763,3800000, Approved
4022, Not Graduate, Yes,7900000,19100000,2,593,20800000, Approved
4023, Not Graduate, No,4300000,8800000,6,512,7200000, Rejected
4024, Not Graduate, No,3800000,13300000,6,655,9600000, Approved
4025, Not Graduate, No,8700000,24700000,8,369,4000000, Rejected
4026, Graduate, No,1300000,3100000,14,348,1500000, Rejected
4027, Not Graduate, Yes,6800000,16800000,10,736,2000000, Approved
4028, Not Graduate, No,9100000,24000000,20,353,25100000, Rejected
4029, Graduate, No,3000000,11300000,16,478,5600000, Rejected
4030, Not Graduate, Yes,1200000,3000000,4,827,3200000, Approved
4031, Not Graduate, Yes,5000000,16900000,12,517,2200000, Rejected
4032, Graduate, Yes,9700000,24700000,18,648,15100000, Approved
4033, Not Graduate, Yes,7000000,23800000,10,689,8400000, Approved
4034, Graduate, No,4100000,9100000,20,550,9900000, Approved
4035, Graduate, Yes,5300000,12900000,20,826,15500000, Approved
4036, Not Graduate, No,7300000,19200000,14,599,18400000, Approved
4037, Graduate, No,6500000,18500000,16,815,6300000, Approved
4038, Graduate, Yes,600000,1400000,4,761,800000, Approved
4039, Not Graduate, Yes,5200000,15000000,20,432,6900000, Rejected
4040, Not Graduate, Yes,2800000,9200000,18,442,5800000, Rejected
4041, Graduate, Yes,7800000,23300000,6,620,3500000, Approved
4042, Graduate, No,3000000,6500000,4,476,7900000, Rejected
4043, Graduate, No,9300000,34900000,6,837,27400000, Approved
4044, Not Graduate, Yes,5100000,18000000,6,510,13400000, Rejected
4045, Not Graduate, Yes,4300000,16100000,18,849,3800000, Approved
4046, Graduate, No,1100000,2100000,8,737,2900000, Approved
4047, Graduate, No,6500000,16200000,10,809,14000000, Approved
4048, Not Graduate, No,6400000,23000000,8,520,12100000, Rejected
4049, Not Graduate, No,7400000,22500000,16,834,6400000, Approved
4050, Graduate, No,8700000,32100000,8,397,8900000, Rejected
4051, Not Graduate, No,9200000,24700000,14,438,4800000, Rejected
4052, Graduate, Yes,6200000,19700000,18,820,11200000, Approved
4053, Not Graduate, No,1200000,4600000,20,323,2000000, Rejected
4054, Not Graduate, Yes,7000000,20300000,14,837,7700000, Approved
4055, Graduate, Yes,3800000,10100000,2,571,7400000, Approved
4056, Graduate, No,4900000,16300000,14,479,1600000, Rejected
4057, Graduate, Yes,7800000,22100000,6,533,11900000, Rejected
4058, Not Graduate, Yes,7400000,17200000,8,899,16500000, Approved
4059, Not Graduate, No,7000000,26600000,16,460,20500000, Rejected
4060, Not Graduate, No,4900000,12500000,2,636,14200000, Approved
4061, Not Graduate, No,5800000,20600000,20,434,8400000, Rejected
4062, Not Graduate, No,2000000,6900000,18,516,4600000, Rejected
4063, Graduate, No,8300000,24600000,2,382,1400000, Rejected
4064, Graduate, Yes,1000000,2800000,12,616,700000, Approved
4065, Graduate, No,5500000,11600000,6,745,9400000, Approved
4066, Graduate, No,1400000,3400000,6,697,2000000, Approved
4067, Graduate, No,3700000,12300000,6,364,5900000, Rejected
4068, Not Graduate, Yes,2100000,6900000,2,566,700000, Approved
4069, Not Graduate, No,6200000,21900000,12,462,9400000, Rejected
4070, Not Graduate, No,9300000,31900000,2,331,7100000, Approved
4071, Not Graduate, Yes,5100000,10300000,12,839,13400000, Approved
4072, Graduate, Yes,7000000,14000000,4,702,9000000, Approved
4073, Graduate, Yes,5300000,17900000,2,580,10200000, Approved
4074, Graduate, No,900000,2800000,10,560,2700000, Approved
4075, Not Graduate, Yes,9400000,25700000,14,845,27300000, Approved
4076, Not Graduate, Yes,2600000,8500000,4,392,5500000, Approved
4077, Graduate, No,1500000,4900000,16,387,-100000, Rejected
4078, Graduate, Yes,1800000,6300000,12,749,4200000, Approved
4079, Graduate, Yes,7800000,20000000,14,727,4600000, Approved
4080, Graduate, Yes,2100000,7400000,14,656,5600000, Approved
4081, Not Graduate, Yes,8300000,17500000,20,643,24800000, Approved
4082, Not Graduate, Yes,4400000,16800000,4,307,12800000, Approved
4083, Not Graduate, No,2300000,5000000,16,588,2000000, Approved
4084, Graduate, Yes,7700000,22300000,20,895,22200000, Approved
4085, Not Graduate, Yes,9300000,29400000,10,351,24200000, Rejected
4086, Not Graduate, No,5900000,16400000,12,891,10200000, Approved
4087, Not Graduate, Yes,1900000,4900000,4,442,3200000, Rejected
4088, Not Graduate, No,6900000,19500000,20,686,2300000, Approved
4089, Graduate, Yes,2100000,8200000,20,432,6000000, Rejected
4090, Not Graduate, No,8200000,20900000,14,766,4400000, Approved
4091, Not Graduate, No,7700000,17200000,6,561,6000000, Approved
4092, Not Graduate, No,7700000,19000000,2,539,4000000, Rejected
4093, Graduate, No,700000,1400000,6,759,1000000, Approved
4094, Graduate, No,7100000,18200000,8,750,21000000, Approved
4095, Graduate, No,3900000,13600000,10,373,11600000, Rejected
4096, Not Graduate, Yes,5200000,20500000,10,407,1100000, Rejected
4097, Not Graduate, No,5500000,20200000,14,611,13700000, Approved
4098, Graduate, No,2600000,6300000,10,783,6500000, Approved
4099, Not Graduate, Yes,7300000,24000000,18,651,16600000, Approved
4100, Graduate, No,8700000,31100000,16,760,400000, Rejected
4101, Graduate, No,9000000,22700000,16,793,11700000, Approved
4102, Graduate, No,400000,800000,16,685,500000, Approved
4103, Not Graduate, Yes,3300000,10700000,8,806,5700000, Approved
4104, Not Graduate, No,6300000,17800000,12,770,6000000, Approved
4105, Not Graduate, No,7000000,23600000,14,663,13800000, Approved
4106, Graduate, Yes,2100000,8100000,4,592,2000000, Approved
4107, Not Graduate, No,7600000,26300000,18,580,19100000, Approved
4108, Graduate, No,8200000,17500000,4,609,4500000, Approved
4109, Not Graduate, Yes,9200000,23200000,8,380,13100000, Rejected
4110, Graduate, No,3800000,12100000,20,364,4100000, Rejected
4111, Graduate, No,3200000,8900000,12,866,5100000, Approved
4112, Not Graduate, No,9700000,31700000,10,342,700000, Rejected
4113, Graduate, No,4700000,14400000,16,884,9900000, Approved
4114, Graduate, Yes,3800000,12500000,18,859,3900000, Approved
4115, Graduate, No,400000,1000000,20,692,500000, Approved
4116, Not Graduate, Yes,3200000,6800000,16,675,8000000, Approved
4117, Graduate, Yes,3900000,12700000,8,886,3500000, Approved
4118, Graduate, Yes,3500000,13100000,10,477,3200000, Rejected
4119, Graduate, No,2200000,8300000,6,596,4700000, Approved
4120, Not Graduate, No,6400000,19700000,20,400,2300000, Rejected
4121, Graduate, No,9100000,19900000,2,711,2200000, Approved
4122, Not Graduate, Yes,3300000,8900000,2,418,4200000, Rejected
4123, Graduate, No,7800000,21800000,8,517,7700000, Rejected
4124, Not Graduate, Yes,6200000,16200000,6,508,5600000, Rejected
4125, Not Graduate, Yes,7000000,26100000,18,689,17200000, Approved
4126, Graduate, No,9200000,28200000,12,455,19200000, Rejected
4127, Not Graduate, Yes,7500000,20800000,6,617,100000, Approved
4128, Graduate, No,5300000,13200000,10,500,4700000, Rejected
4129, Not Graduate, Yes,6800000,22800000,14,382,17600000, Rejected
4130, Not Graduate, No,7900000,20800000,18,538,10000000, Rejected
4131, Not Graduate, Yes,6200000,14900000,8,855,-100000, Approved
4132, Graduate, No,1000000,3000000,18,614,1800000, Approved
4133, Graduate, Yes,7800000,25400000,10,513,22100000, Rejected
4134, Graduate, Yes,3000000,8800000,14,402,5600000, Rejected
4135, Graduate, Yes,5700000,15000000,20,819,15500000, Approved
4136, Not Graduate, No,6600000,25400000,12,622,9200000, Approved
4137, Graduate, Yes,7100000,18200000,4,790,2500000, Approved
4138, Graduate, Yes,1300000,4800000,14,808,3100000, Approved
4139, Not Graduate, No,5200000,16800000,18,369,5400000, Rejected
4140, Graduate, No,5600000,20300000,4,330,16100000, Approved
4141, Graduate, No,7100000,16500000,14,857,3700000, Approved
4142, Graduate, No,5100000,19100000,8,457,13200000, Rejected
4143, Not Graduate, Yes,7600000,29300000,8,843,21500000, Approved
4144, Graduate, Yes,2500000,5400000,6,463,1900000, Rejected
4145, Graduate, No,6900000,22800000,16,582,17700000, Approved
4146, Graduate, No,3100000,6500000,2,391,100000, Rejected
4147, Graduate, Yes,9700000,35100000,20,612,13400000, Approved
4148, Not Graduate, Yes,5800000,12600000,2,859,13500000, Approved
4149, Not Graduate, No,7600000,18600000,18,779,9100000, Approved
4150, Not Graduate, No,700000,2800000,2,561,900000, Approved
4151, Graduate, No,2300000,5600000,18,420,1300000, Rejected
4152, Not Graduate, No,1600000,3300000,8,609,4700000, Approved
4153, Not Graduate, No,8100000,19300000,14,821,16500000, Approved
4154, Graduate, No,7700000,17100000,14,603,11100000, Approved
4155, Graduate, No,1500000,3400000,10,778,3800000, Approved
4156, Not Graduate, No,7400000,23500000,2,460,20600000, Approved
4157, Not Graduate, Yes,8900000,27100000,18,363,7800000, Rejected
4158, Graduate, No,2400000,5300000,16,482,5500000, Rejected
4159, Graduate, No,5600000,20300000,4,772,10600000, Approved
4160, Graduate, No,5900000,14400000,6,745,15300000, Approved
4161, Graduate, No,1600000,3300000,2,513,400000, Rejected
4162, Not Graduate, No,1100000,4000000,2,362,1800000, Approved
4163, Graduate, Yes,6600000,25600000,6,740,10900000, Approved
4164, Graduate, No,8900000,24400000,10,774,11200000, Approved
4165, Graduate, Yes,6400000,16400000,20,555,6000000, Approved
4166, Not Graduate, Yes,8200000,17300000,12,588,9700000, Approved
4167, Graduate, No,500000,1300000,14,619,1500000, Approved
4168, Graduate, No,9700000,31600000,18,607,24300000, Approved
4169, Not Graduate, Yes,7100000,16700000,4,435,1700000, Rejected
4170, Not Graduate, Yes,1400000,3400000,14,835,3100000, Approved
4171, Not Graduate, No,7200000,28100000,14,767,10000000, Approved
4172, Graduate, Yes,8400000,26200000,14,643,19400000, Approved
4173, Not Graduate, No,4300000,13900000,2,894,10100000, Approved
4174, Not Graduate, Yes,8800000,29800000,8,343,20000000, Rejected
4175, Not Graduate, No,4000000,15100000,8,800,8700000, Approved
4176, Not Graduate, Yes,6900000,17900000,18,494,7700000, Rejected
4177, Graduate, No,9600000,33000000,14,336,5800000, Rejected
4178, Not Graduate, No,6900000,16500000,16,785,19600000, Approved
4179, Not Graduate, Yes,3600000,13400000,16,732,5200000, Approved
4180, Not Graduate, No,1900000,4600000,12,587,3000000, Approved
4181, Not Graduate, Yes,9700000,30800000,18,471,12700000, Rejected
4182, Not Graduate, No,1200000,4100000,8,497,2700000, Rejected
4183, Not Graduate, No,400000,1600000,16,784,800000, Approved
4184, Graduate, No,6600000,21500000,18,471,13700000, Rejected
4185, Graduate, No,1500000,3300000,4,763,300000, Approved
4186, Not Graduate, No,3500000,9500000,2,655,9900000, Approved
4187, Not Graduate, Yes,4000000,8600000,4,667,11500000, Approved
4188, Not Graduate, No,4100000,14100000,8,367,900000, Rejected
4189, Graduate, No,5800000,18500000,16,436,1400000, Rejected
4190, Graduate, Yes,8600000,23300000,12,785,18800000, Approved
4191, Graduate, No,4500000,11400000,10,388,11600000, Rejected
4192, Graduate, Yes,9900000,37300000,8,385,600000, Rejected
4193, Not Graduate, Yes,3200000,8100000,10,670,9100000, Approved
4194, Graduate, Yes,8900000,19100000,20,329,13300000, Rejected
4195, Not Graduate, Yes,2100000,4900000,12,651,2500000, Approved
4196, Graduate, No,7100000,26000000,16,727,4300000, Approved
4197, Graduate, Yes,7800000,28900000,14,646,1800000, Approved
4198, Not Graduate, Yes,8600000,23200000,12,894,22100000, Approved
4199, Graduate, Yes,5100000,17000000,10,477,1700000, Rejected
4200, Not Graduate, No,600000,2000000,20,811,300000, Approved
